ensembl,dWT_n,dWT_med,dWT_v,dWT_vz,dWT_kons,iv_n,iv_med,iv_v,iv_vz,iv_kons,basis_med,pool_anteil,symbol,im_modul,ri,laenge,expr_rank_med,n_gemessen,loeuf,pli,mis_z,dWT_abs
ENSG00000007520,18,-0.5462719834956244,10,-1,-0.1111111111111111,18,0.3125796702180445,13,1,0.4444444444444444,0.335252890291976,0.1666666666666666,TSR3,False,,1210,0.7875395421573019,18,1.147,0.0011406,-0.5016,0.5462719834956244
ENSG00000007541,16,-0.1559101787878904,9,-1,-0.125,16,0.5881083666531335,11,1,0.375,0.19996266536113,0.3125,PIGQ,False,,7856,0.7371608385699885,16,0.904,1.3575e-06,-0.094985,0.1559101787878904
ENSG00000007866,16,-0.0276007225617406,9,-1,-0.125,16,-0.5146830802875405,10,-1,-0.25,0.0854733951849656,0.375,TEAD3,False,,3049,0.7662286002546885,16,0.264,0.99362,2.7612,0.0276007225617406
ENSG00000007923,16,-0.279582255956986,12,-1,-0.5,16,0.0294794509503483,9,1,0.125,0.354203873735522,0.25,DNAJC11,False,,12182,0.844173940052941,16,0.244,0.99893,1.8474,0.279582255956986
ENSG00000007944,16,0.7869513376401029,13,1,0.625,16,0.0894174957969094,9,1,0.125,-0.8382789108180646,0.5625,MYLIP,False,,3072,0.5133574817058895,16,0.536,0.18431,1.0799,0.7869513376401029
ENSG00000007968,17,-0.784474403718433,11,-1,-0.2941176470588236,17,-0.258936437113177,10,-1,-0.1764705882352941,0.410476084680065,0.2941176470588235,E2F2,False,,5462,0.307719318780359,17,0.561,0.25505,0.99688,0.784474403718433
ENSG00000008018,18,-0.372741774121179,13,-1,-0.4444444444444444,18,0.0698147192883434,11,1,0.2222222222222223,0.1525970089095935,0.2222222222222222,PSMB1,False,,2219,0.955583326014046,18,0.276,0.96996,0.87488,0.372741774121179
ENSG00000008056,15,0.648158549745645,9,1,0.1999999999999999,15,-0.264356428682195,9,-1,-0.1999999999999999,-0.202902811892317,0.5333333333333333,SYN1,False,,3733,0.332767774068196,15,0.251,0.99216,2.9674,0.648158549745645
ENSG00000008083,16,-1.0598448875268365,13,-1,-0.625,16,-0.752663440924901,13,-1,-0.625,0.2863668310724625,0.1875,JARID2,False,,6244,0.595420212257386,16,0.188,0.99999,2.6866,1.0598448875268365
ENSG00000008086,16,0.896003858740404,11,1,0.375,16,-0.313926535954679,11,-1,-0.375,-0.6321487106693324,0.5625,CDKL5,False,,19056,0.5452143981338,16,0.226,0.99932,2.7357,0.896003858740404
ENSG00000008128,15,-0.128296766952552,8,-1,-0.0666666666666666,15,0.0151013794241697,8,1,0.0666666666666666,0.17534725042394,0.3333333333333333,CDK11A,False,,5085,0.602162900154493,15,1.291,1.385e-17,-0.82753,0.128296766952552
ENSG00000008130,16,0.1405698701963737,8,1,0.0,16,-0.0918181465245686,10,-1,-0.25,0.4958792999067495,0.4375,NADK,False,,5570,0.8369663375212151,16,0.994,1.1284e-10,1.8779,0.1405698701963737
ENSG00000008256,16,1.0631659262533049,12,1,0.5,16,-0.1301198847695185,10,-1,-0.25,-0.6561439560405156,0.6875,CYTH3,False,,5802,0.863435490245392,16,0.421,0.72252,2.5696,1.0631659262533049
ENSG00000008282,16,0.309200202369669,10,1,0.25,16,-0.121410482228725,10,-1,-0.25,0.0141491840904402,0.375,SYPL1,False,,2909,0.886491756069382,16,0.818,0.046723,0.44746,0.309200202369669
ENSG00000008283,16,0.0465164967540622,9,1,0.125,16,0.2374868444166315,10,1,0.25,-0.3014881557945879,0.4375,CYB561,False,,5296,0.606290278871394,16,0.543,0.61092,0.951,0.0465164967540622
ENSG00000008294,16,0.2743313300393289,11,1,0.375,16,0.0715210738445687,9,1,0.125,-0.842831570349734,0.4375,SPAG9,False,,11951,0.956449125632201,16,0.142,1.0,3.1339,0.2743313300393289
ENSG00000008300,16,0.4898151976788005,9,1,0.125,16,0.1336719925912352,9,1,0.125,-0.743209706669909,0.5,CELSR3,False,,13850,0.4494665979210355,16,0.245,0.99998,4.0766,0.4898151976788005
ENSG00000008311,16,-0.3135486570948905,10,-1,-0.25,16,-0.2531178803470425,10,-1,-0.25,-0.003106501443975,0.375,AASS,False,,10816,0.660865160502242,16,0.809,2.3101e-12,0.88222,0.3135486570948905
ENSG00000008324,16,-0.562933937115346,10,-1,-0.25,16,0.2592370073387565,12,1,0.5,0.2208325448433304,0.1875,SS18L2,False,,3118,0.6409098075827144,16,1.598,0.01548,0.22949,0.562933937115346
ENSG00000008382,16,-0.7000924925352661,13,-1,-0.625,16,0.505873125737937,13,1,0.625,0.48603727441426,0.0625,MPND,False,,2049,0.492398890907353,16,0.875,5.2689e-05,0.30969,0.7000924925352661
ENSG00000008394,16,0.3674719191982145,11,1,0.375,16,0.1635030890744818,9,1,0.125,-0.2848503662092918,0.375,MGST1,False,,7441,0.8978690049322695,16,1.72,0.0026577,-0.49528,0.3674719191982145
ENSG00000008405,16,-0.7725547271275355,11,-1,-0.375,16,-0.0517233058594256,8,1,0.0,0.3818421785631415,0.25,CRY1,False,,4782,0.691796538866048,16,0.814,1.662e-09,1.6078,0.7725547271275355
ENSG00000008441,16,0.1019053520131065,10,1,0.25,16,-0.1567825236318566,9,-1,-0.125,-0.1711834238421514,0.375,NFIX,False,,6486,0.8328753175311301,16,0.149,0.99903,4.0788,0.1019053520131065
ENSG00000008513,16,-0.2413530421600535,9,-1,-0.125,16,-0.1367726383754422,9,-1,-0.125,0.0964867628624648,0.375,ST3GAL1,False,,8787,0.7875230448178709,16,0.495,0.58269,1.2985,0.2413530421600535
ENSG00000008517,15,0.988685835761125,13,1,0.7333333333333334,15,-0.596074250669289,8,-1,-0.0666666666666666,-0.504623212449346,0.6666666666666666,IL32,False,,3209,0.644091546006539,15,1.917,3.7471e-09,-2.35,0.988685835761125
ENSG00000008710,16,0.7767434760884105,11,1,0.375,16,-0.2579859149026675,10,-1,-0.25,-0.5022456079719205,0.5625,PKD1,False,,18534,0.8594328358172214,16,0.179,1.0,-4.3234,0.7767434760884105
ENSG00000008735,15,0.518926811588459,12,1,0.6000000000000001,15,-0.211295578883446,10,-1,-0.3333333333333332,0.0314498508914973,0.5333333333333333,MAPK8IP2,False,,5793,0.293615028969392,15,0.1,0.99997,2.5589,0.518926811588459
ENSG00000008838,16,-0.4375891637223155,10,-1,-0.25,16,0.135149110957618,9,1,0.125,0.2951968257963505,0.25,MED24,False,,6962,0.8242613091364435,16,0.698,3.3214e-11,2.6258,0.4375891637223155
ENSG00000008853,16,0.4803498437298155,9,1,0.125,16,0.1837028161859122,9,1,0.125,-0.2027887442126432,0.5,RHOBTB2,False,,7408,0.6848224203753905,16,0.497,0.013306,2.6599,0.4803498437298155
ENSG00000008869,16,-0.483697832747746,12,-1,-0.5,16,-0.201284732894264,10,-1,-0.25,-0.1189917085389515,0.25,HEATR5B,False,,8238,0.677502629314466,16,0.632,3.066e-22,2.1405,0.483697832747746
ENSG00000008952,16,1.07498287498239,9,1,0.125,16,0.1771440177616254,8,1,0.0,-0.6000759408466415,0.5625,SEC62,False,,7928,0.9488300614603731,16,0.297,0.98295,1.7834,1.07498287498239
ENSG00000008988,16,0.0394561397099999,9,1,0.125,16,0.189581291523286,10,1,0.25,-0.1158487798243484,0.3125,RPS20,False,,6765,0.9843509631668125,16,1.01,0.020686,1.0486,0.0394561397099999
ENSG00000009307,16,0.1275521788362635,8,1,0.0,16,0.0108022658176052,8,1,0.0,-0.2411932054717125,0.5,CSDE1,False,,9830,0.9919865704486646,16,0.144,1.0,3.452,0.1275521788362635
ENSG00000009335,16,-0.616184382919566,11,-1,-0.375,16,-0.1136293765283034,8,1,0.0,0.3013421970922375,0.125,UBE3C,False,,9203,0.927837590199146,16,0.183,1.0,2.5448,0.616184382919566
ENSG00000009413,16,1.161068949595993,15,1,0.875,16,-0.0405261690852079,8,1,0.0,-0.9220215623742096,0.8125,REV3L,True,1.0,12420,0.8196149655896625,16,0.117,1.0,2.4677,1.161068949595993
ENSG00000009780,16,-0.0458381087211638,8,1,0.0,16,-0.220189756638946,9,-1,-0.125,-0.362406952785237,0.375,FAM76A,False,,4046,0.478774261401664,16,0.932,1.0407e-05,1.8151,0.0458381087211638
ENSG00000009830,16,0.207973950872672,10,1,0.25,16,-0.401447844405532,10,-1,-0.25,0.0503052693215605,0.375,POMT2,False,,13203,0.7441144643234461,16,0.795,9.4315e-12,0.076309,0.207973950872672
ENSG00000009844,16,0.1701524787654606,8,1,0.0,16,-0.1017023192217259,8,1,0.0,-0.2959180094890132,0.4375,VTA1,False,,7258,0.8196602557508565,16,0.902,0.00039935,-0.31477,0.1701524787654606
ENSG00000009954,16,-0.327986775706457,10,-1,-0.25,16,-0.4420159820621619,12,-1,-0.5,-0.195404266576855,0.3125,BAZ1B,False,,7060,0.938794336672345,16,0.109,1.0,3.723,0.327986775706457
ENSG00000010017,16,0.5619995814851699,12,1,0.5,16,-0.2091863730050275,9,-1,-0.125,-0.7355439698244405,0.5625,RANBP9,False,,3618,0.888965023158445,16,0.13,0.99999,1.4878,0.5619995814851699
ENSG00000010030,15,-0.374843421928969,8,-1,-0.0666666666666666,15,0.118638569815847,8,1,0.0666666666666666,0.114800270934727,0.4,ETV7,False,,2374,0.33140749846343,15,1.528,3.9605e-14,0.21077,0.374843421928969
ENSG00000010072,16,-0.304679340802323,9,-1,-0.125,16,-0.334575569837021,10,-1,-0.25,-0.0579550237725679,0.25,SPRTN,False,,5906,0.586832511364554,16,0.304,0.97354,0.73867,0.304679340802323
ENSG00000010165,16,-0.2784978659098985,11,-1,-0.375,16,-0.1298886033007754,9,-1,-0.125,0.256147074480838,0.25,METTL13,False,,3831,0.727515530169413,16,0.889,1.6253e-09,1.0413,0.2784978659098985
ENSG00000010219,16,0.0984427018156469,10,1,0.25,16,0.2355923136402999,9,1,0.125,-0.315306982241694,0.4375,DYRK4,False,,7050,0.6135437099793895,16,1.508,1.7785e-18,-0.25111,0.0984427018156469
ENSG00000010244,16,-0.9990564663596946,10,-1,-0.25,16,-0.23956018208752,10,-1,-0.25,0.4230683827249875,0.125,ZNF207,False,,15818,0.9362072293039795,16,0.493,0.1046,2.511,0.9990564663596946
ENSG00000010256,16,-0.0200049633869042,8,1,0.0,16,-0.013441956165254,8,1,0.0,-0.2371125350730175,0.4375,UQCRC1,False,,7034,0.9396537654389374,16,0.546,0.020028,0.55518,0.0200049633869042
ENSG00000010270,16,-0.365032461953058,10,-1,-0.25,16,-0.648873223092827,10,-1,-0.25,0.3625570527515135,0.3125,STARD3NL,False,,4324,0.8282545897825311,16,0.856,0.0048432,0.78193,0.365032461953058
ENSG00000010278,16,-0.4780298124808955,9,-1,-0.125,16,-0.281303729086097,11,-1,-0.375,0.3134342299300925,0.25,CD9,False,,5829,0.8209625742242375,16,0.86,0.0047221,0.87413,0.4780298124808955
ENSG00000010292,16,-0.8850746246816574,10,-1,-0.25,16,0.1217692107886333,10,1,0.25,0.5125883636081601,0.3125,NCAPD2,False,,6470,0.86422839995778,16,0.582,1.0776e-12,0.70878,0.8850746246816574
ENSG00000010295,16,-0.436930250786999,11,-1,-0.375,16,0.032385563124249,9,1,0.125,0.1016914464257842,0.1875,IFFO1,False,,4945,0.686277203255746,16,0.695,0.00013393,0.97403,0.436930250786999
ENSG00000010310,17,-0.397881708162907,9,-1,-0.0588235294117647,17,-0.200412163605733,10,-1,-0.1764705882352941,0.216408658359279,0.2352941176470588,GIPR,False,,5069,0.232078963602714,17,1.758,1.9703e-29,-0.96025,0.397881708162907
ENSG00000010318,16,0.1417959633875435,10,1,0.25,16,0.1537635237950695,9,1,0.125,-0.562268328027987,0.375,PHF7,False,,3364,0.400838056053135,16,0.683,0.0010828,1.135,0.1417959633875435
ENSG00000010322,16,0.169289746663855,9,1,0.125,16,0.0157764370297849,9,1,0.125,-0.2123970411937228,0.375,NISCH,False,,9062,0.922486964942247,16,0.285,0.99443,2.2993,0.169289746663855
ENSG00000010361,16,-0.3082946012514465,11,-1,-0.375,16,0.1426046379671104,9,1,0.125,-0.0924075806856337,0.25,FUZ,False,,2953,0.535655918459967,16,0.91,1.2613e-05,0.44013,0.3082946012514465
ENSG00000010404,15,0.228769703026697,9,1,0.1999999999999999,15,-0.541210344951194,11,-1,-0.4666666666666665,0.109352128493372,0.2666666666666666,IDS,False,,9294,0.876774193548387,15,0.18,0.9964,1.58,0.228769703026697
ENSG00000010539,16,0.1201431606727504,9,1,0.125,16,-0.402564860028611,11,-1,-0.375,0.0577704997496595,0.125,ZNF200,False,,7498,0.47457113393810446,16,1.16,1.7956e-06,-1.4879,0.1201431606727504
ENSG00000010626,16,0.048008959323772,8,1,0.0,16,0.5394921282040874,10,1,0.25,-0.4593611018907675,0.4375,LRRC23,False,,3052,0.520365235682188,16,1.218,1.8429e-08,0.25338,0.048008959323772
ENSG00000010704,16,0.338364802624271,11,1,0.375,16,0.5169627527288639,9,1,0.125,-0.329313466289019,0.375,HFE,False,,6973,0.5923996422742295,16,1.186,2.5587e-08,0.63347,0.338364802624271
ENSG00000010803,16,1.0494472306018914,12,1,0.5,16,-0.0138944855698395,8,1,0.0,-0.720175974057349,0.6875,SCMH1,False,,4602,0.743283296682283,16,0.682,8.6107e-06,1.9527,1.0494472306018914
ENSG00000010810,16,0.826650649983688,11,1,0.375,16,-0.190351888993596,9,-1,-0.125,-0.564414902636692,0.5,FYN,False,,7411,0.885007615215618,16,0.278,0.99406,4.0323,0.826650649983688
ENSG00000010818,16,-0.401706383193247,10,-1,-0.25,16,-0.128120893832573,9,-1,-0.125,-0.051081817484969,0.3125,HIVEP2,False,,11272,0.7880327032400041,16,0.08,1.0,1.8295,0.401706383193247
ENSG00000011009,16,-0.4846896358375765,14,-1,-0.75,16,0.207809749746737,10,1,0.25,0.6043343107425154,0.125,LYPLA2,False,,2056,0.7927700430012206,16,0.344,0.94955,1.6985,0.4846896358375765
ENSG00000011021,16,0.485157512558785,11,1,0.375,16,-0.446324818876384,10,-1,-0.25,-0.3591590032344965,0.5,CLCN6,False,,8173,0.651892053874604,16,0.608,6.1077e-08,1.5924,0.485157512558785
ENSG00000011028,16,0.385917420656678,11,1,0.375,16,0.0395399820995977,10,1,0.25,-0.1099468576739069,0.4375,MRC2,False,,6591,0.9922082847840755,16,0.319,0.67472,2.7252,0.385917420656678
ENSG00000011105,16,0.6136086643712365,9,1,0.125,16,0.6610891381801709,10,1,0.25,-0.0704687894549586,0.5625,TSPAN9,False,,6905,0.797040945843428,16,0.519,0.65913,1.3822,0.6136086643712365
ENSG00000011114,16,-0.413097740452261,11,-1,-0.375,16,0.0675204220283089,8,1,0.0,0.127396949293342,0.125,BTBD7,False,,11333,0.781981192916929,16,0.51,0.0001076,0.92181,0.413097740452261
ENSG00000011132,16,1.0401836705149206,11,1,0.375,16,-0.1937234010904158,9,-1,-0.125,-0.7529732912757545,0.625,APBA3,False,,5596,0.55856200401568,16,1.239,2.0716e-12,-0.23642,1.0401836705149206
ENSG00000011143,16,-0.323067336553293,11,-1,-0.375,16,0.3668131604365765,9,1,0.125,-0.0789356687655293,0.125,MKS1,False,,11285,0.5273193479862145,16,1.042,3.3768e-16,0.49195,0.323067336553293
ENSG00000011198,16,-0.2629536029067455,9,-1,-0.125,16,-0.0362475852152191,9,-1,-0.125,-0.018655330137866,0.375,ABHD5,False,,7539,0.70678186458336,16,0.982,6.4201e-07,0.47432,0.2629536029067455
ENSG00000011243,16,0.2299306287750727,8,1,0.0,16,0.1074545201200496,9,1,0.125,-0.0038193770582395,0.5,AKAP8L,False,,8576,0.814441104443894,16,0.468,0.028839,1.0339,0.2299306287750727
ENSG00000011258,16,0.4615796041641765,11,1,0.375,16,0.0649615105626806,9,1,0.125,-0.7724791422790005,0.4375,MBTD1,False,,7184,0.606782348723502,16,0.077,1.0,3.448,0.4615796041641765
ENSG00000011260,16,-0.656746689109574,9,-1,-0.125,16,-0.2934792706449119,11,-1,-0.375,0.2527796229449425,0.3125,UTP18,False,,2703,0.7999997725003765,16,0.627,0.0023345,-0.20758,0.656746689109574
ENSG00000011275,16,-0.0040879360467323,8,1,0.0,16,-0.349577219646234,11,-1,-0.375,-0.001459547798194,0.25,RNF216,False,,7576,0.8092362916216225,16,0.551,2.2561e-06,-1.2328,0.0040879360467323
ENSG00000011295,16,0.1105481040375053,9,1,0.125,16,0.029871187303618,8,1,0.0,0.185013557434801,0.1875,TTC19,False,,6054,0.762961772291653,16,1.116,1.3788e-08,0.082721,0.1105481040375053
ENSG00000011304,16,-0.1812157724610835,11,-1,-0.375,16,-0.5239354691835795,9,-1,-0.125,0.328142539669313,0.1875,PTBP1,False,,7521,0.963017851748445,16,0.176,0.99961,1.6525,0.1812157724610835
ENSG00000011332,16,-0.4408237039318665,11,-1,-0.375,16,-0.0487218023699826,10,-1,-0.25,0.504783755174372,0.25,DPF1,False,,4800,0.31779026558072654,16,0.285,0.99049,3.0732,0.4408237039318665
ENSG00000011376,16,-0.3909864498906715,9,-1,-0.125,16,-0.0928171338884724,9,-1,-0.125,0.472463449565274,0.25,LARS2,False,,12407,0.6974487724959451,16,0.857,8.9333e-17,1.3313,0.3909864498906715
ENSG00000011405,16,0.4695800165256305,10,1,0.25,16,-0.517233739684282,10,-1,-0.25,-0.216771415279655,0.5,PIK3C2A,False,,9207,0.8854847972495965,16,0.359,0.010126,1.2974,0.4695800165256305
ENSG00000011422,16,-1.4038456356627802,11,-1,-0.375,16,0.1266574422340021,9,1,0.125,0.8215883314249846,0.25,PLAUR,False,,4457,0.7942733477940735,16,0.84,0.0053378,0.40576,1.4038456356627802
ENSG00000011426,16,-0.749446006114419,10,-1,-0.25,16,-0.0658256156192149,8,1,0.0,0.459016366068014,0.25,ANLN,False,,5997,0.825282845598463,16,0.374,0.14261,0.89692,0.749446006114419
ENSG00000011451,16,0.13916176804875,10,1,0.25,16,0.0955573603811853,9,1,0.125,-0.2695929253445025,0.4375,WIZ,False,,10037,0.8385299636115999,16,0.225,0.99865,2.3834,0.13916176804875
ENSG00000011454,16,0.9411034356571624,13,1,0.625,16,-0.4472518808285345,10,-1,-0.25,-0.809592199398852,0.625,RABGAP1,False,,7656,0.877198537645876,16,0.078,1.0,2.9624,0.9411034356571624
ENSG00000011465,16,1.48910257964871,15,1,0.875,16,0.4039859066151985,10,1,0.25,-0.938150559773643,0.75,DCN,True,1.0,12941,0.9943810259485285,16,0.536,0.31231,0.80106,1.48910257964871
ENSG00000011478,16,-0.3549999239040864,10,-1,-0.25,16,0.3390062548018655,10,1,0.25,0.704277066991194,0.0625,QPCTL,False,,2825,0.5833251536552231,16,1.394,1.5671e-08,0.61645,0.3549999239040864
ENSG00000011485,16,0.219942433674264,11,1,0.375,16,-0.1592698224923935,9,-1,-0.125,-0.0922405862753741,0.375,PPP5C,False,,7089,0.8759699326201675,16,0.209,0.99938,2.7341,0.219942433674264
ENSG00000011523,16,0.5564532236810316,12,1,0.5,16,-0.4304888037956624,11,-1,-0.375,-0.2535514477206555,0.5625,CEP68,False,,11832,0.6292728660847471,16,0.442,0.51822,-0.62502,0.5564532236810316
ENSG00000011566,16,1.39291032536639,12,1,0.5,16,-0.4125099734975015,11,-1,-0.375,-0.83021892312407,0.6875,MAP4K3,False,,6056,0.7779318406235535,16,0.372,0.10987,1.4452,1.39291032536639
ENSG00000012048,16,-0.890000824205285,10,-1,-0.25,16,-0.365049064704104,10,-1,-0.25,0.4832000098712565,0.375,BRCA1,False,,14160,0.6435340607446189,16,0.915,9.2157e-29,0.58215,0.890000824205285
ENSG00000012061,16,0.137895941788448,10,1,0.25,16,0.3248794288383535,12,1,0.5,0.101017169505269,0.3125,ERCC1,False,,5575,0.8647578760781265,16,1.296,1.5933e-07,0.66363,0.137895941788448
ENSG00000012171,15,-0.0944083601657663,9,-1,-0.1999999999999999,15,-0.191642208322759,9,-1,-0.1999999999999999,0.0507406885537283,0.3333333333333333,SEMA3B,False,,5768,0.60689778094644,15,,,,0.0944083601657663
ENSG00000012174,16,0.24406189452372,11,1,0.375,16,-0.386636594403734,10,-1,-0.25,-0.1399013081157031,0.4375,MBTPS2,False,,8945,0.7068923735975849,16,0.17,0.99752,2.0915,0.24406189452372
ENSG00000012211,16,-0.0553805593582305,8,1,0.0,16,0.1012145729073675,9,1,0.125,-0.2749536456588605,0.375,PRICKLE3,False,,3656,0.493641839564012,16,0.478,0.63198,1.1912,0.0553805593582305
ENSG00000012232,16,-0.2023256259379225,9,-1,-0.125,16,0.0462463021359529,8,1,0.0,0.1659176480002628,0.25,EXTL3,False,,16477,0.8494859632016041,16,0.677,2.5023e-05,1.4774,0.2023256259379225
ENSG00000012660,16,0.3350883772857435,10,1,0.25,16,0.212356475285088,11,1,0.375,-0.0839871843077164,0.1875,ELOVL5,False,,3813,0.936367483718363,16,0.355,0.93341,1.5155,0.3350883772857435
ENSG00000012822,16,1.090348264504865,15,1,0.875,16,0.4428291838322765,10,1,0.25,-0.5286943123208405,0.6875,CALCOCO1,False,,8898,0.90190586161733,16,0.636,1.202e-06,1.1233,1.090348264504865
ENSG00000012963,16,-0.5753075457193491,12,-1,-0.5,16,0.3239882821008955,11,1,0.375,0.0410927197643695,0.1875,UBR7,False,,3509,0.740462759346018,16,0.447,0.49449,1.8479,0.5753075457193491
ENSG00000012983,16,-0.211368785252009,9,-1,-0.125,16,0.0903184605266413,8,1,0.0,-0.3510090533676955,0.375,MAP4K5,False,,7580,0.8938759345609735,16,0.284,0.99469,2.0578,0.211368785252009
ENSG00000013016,16,-1.0950142802043374,10,-1,-0.25,16,0.1428430706595315,10,1,0.25,0.287373687827889,0.1875,EHD3,False,,4825,0.7327791121970451,16,0.602,0.042234,1.8173,1.0950142802043374
ENSG00000013275,18,-0.7362923026068084,13,-1,-0.4444444444444444,18,-0.1357838711987581,11,-1,-0.2222222222222223,0.626104375783649,0.1666666666666666,PSMC4,False,,2550,0.919165160306683,18,0.493,0.30101,3.5315,0.7362923026068084
ENSG00000013288,18,0.407525669492802,12,1,0.3333333333333332,18,0.441745706374599,11,1,0.2222222222222223,-0.0634355580576648,0.4444444444444444,MAN2B2,False,,8884,0.90577493068171,18,1.011,6.557e-23,-0.25655,0.407525669492802
ENSG00000013293,17,-1.05593693682485,14,-1,-0.6470588235294117,17,-0.0878686450543275,9,-1,-0.0588235294117647,0.768575898678226,0.0,SLC7A14,False,,10496,0.314449581553228,17,0.541,0.022116,0.78251,1.05593693682485
ENSG00000013306,16,-1.193384595370245,12,-1,-0.5,16,0.4711546393108189,11,1,0.375,0.730698577688204,0.125,SLC25A39,False,,3526,0.8899214594296,16,1.222,5.3953e-11,0.29564,1.193384595370245
ENSG00000013364,16,-0.0362915998407256,8,1,0.0,16,-0.0845997324770669,10,-1,-0.25,0.3668728819956545,0.25,MVP,False,,6141,0.9670813021198654,16,0.726,6.7564e-08,2.0151,0.0362915998407256
ENSG00000013374,16,0.8711220505013759,12,1,0.5,16,-0.36510028476192,9,-1,-0.125,-0.589159684131637,0.5625,NUB1,False,,5338,0.85628695657969,16,0.581,0.00039037,1.3593,0.8711220505013759
ENSG00000013375,16,-0.2297240330469905,11,-1,-0.375,16,-0.1965639355543421,8,1,0.0,0.1632611775559921,0.25,PGM3,False,,22007,0.8732544162314255,16,0.653,1.4641e-05,1.5108,0.2297240330469905
ENSG00000013392,18,-0.0875473865927803,9,1,0.0,18,0.1577823725990625,12,1,0.3333333333333332,-0.0388866432715081,0.3888888888888889,RWDD2A,False,,3769,0.646944347288675,18,1.619,3.7145e-07,1.0732,0.0875473865927803
ENSG00000013441,16,0.9152078512730676,11,1,0.375,16,0.1150025809819683,9,1,0.125,-0.622309066467726,0.625,CLK1,False,,5117,0.8732439909459995,16,0.769,7.5962e-07,0.46843,0.9152078512730676
ENSG00000013503,16,-0.7267251111981745,11,-1,-0.375,16,0.0870443629724123,9,1,0.125,0.2567947908427355,0.1875,POLR3B,False,,4768,0.578018931064155,16,0.868,1.6812e-23,3.1978,0.7267251111981745
