panel,quelle,abruf,symbol,ensembl
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPM1P51,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPPB,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPPC,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPR2,ENSG00000159899
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPR3,ENSG00000113389
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPTN,ENSG00000156642
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPTX2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPTXR,ENSG00000221890
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPVF,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPY,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPY1R,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NPY2R-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NQO1-DT,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR0B1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR1D1,ENSG00000126368
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR1D2,ENSG00000174738
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR1H3,ENSG00000025434
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR1I2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR2C2,ENSG00000177463
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR2E3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR2F1-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR2F2-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR2F6,ENSG00000160113
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR3C1,ENSG00000113580
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR3C2,ENSG00000151623
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR4A1,ENSG00000123358
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR4A1AS,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR4A2,ENSG00000153234
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR4A3,ENSG00000119508
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR5A1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR5A2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NR6A1,ENSG00000148200
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRAD1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRAP,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRAS,ENSG00000213281
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRCAM,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRDC,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRDE2,ENSG00000119720
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NREP,ENSG00000134986
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NREP-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRG1,ENSG00000157168
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRG1-IT3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRG3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRG4,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRIP3-DT,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRK,ENSG00000123572
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRL,ENSG00000129535
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRM,ENSG00000137404
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRN1,ENSG00000124785
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRN1L,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRP1,ENSG00000099250
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRSN1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRXN1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRXN1-DT,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRXN2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRXN2-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NRXN3,ENSG00000021645
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSD1,ENSG00000165671
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSD2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSF,ENSG00000073969
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSFL1C,ENSG00000088833
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSFP1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSMAF,ENSG00000035681
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSRP1,ENSG00000126653
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSUN3,ENSG00000178694
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSUN6,ENSG00000241058
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NSUN7,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NT5C,ENSG00000125458
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NT5C1A,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NT5C2,ENSG00000076685
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NT5C3A,ENSG00000122643
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NT5C3B,ENSG00000141698
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NT5DC1,ENSG00000178425
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NT5DC2,ENSG00000168268
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTAN1,ENSG00000157045
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTAN1P3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTF3,ENSG00000185652
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTHL1,ENSG00000065057
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTM,ENSG00000182667
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTN1,ENSG00000065320
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTNG1,ENSG00000162631
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTRAS,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTRK2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTRK3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTRK3-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NTS,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUAK1,ENSG00000074590
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUAK2,ENSG00000163545
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUB1,ENSG00000013374
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUBP2,ENSG00000095906
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUBPL,ENSG00000151413
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUCB2,ENSG00000070081
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUCKS1,ENSG00000069275
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDCD1,ENSG00000120526
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDCD3,ENSG00000015676
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT13,ENSG00000166321
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT16L1,ENSG00000168101
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT18,ENSG00000275074
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT19,ENSG00000213965
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT2,ENSG00000164978
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT3,ENSG00000272325
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT4,ENSG00000173598
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT5,ENSG00000165609
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT6,ENSG00000170917
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT7,ENSG00000140876
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUDT9P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUF2,ENSG00000143228
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUFIP1P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUFIP2,ENSG00000108256
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUMA1,ENSG00000137497
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUMB,ENSG00000133961
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP153,ENSG00000124789
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP153-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP155,ENSG00000113569
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP160,ENSG00000030066
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP205,ENSG00000155561
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP210P3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP37,ENSG00000075188
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP50P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP50P4,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP88,ENSG00000108559
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUP98,ENSG00000110713
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUPR1,ENSG00000176046
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUS1,ENSG00000153989
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUS1P4,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUSAP1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NUTM2F,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NVL,ENSG00000143748
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NXN,ENSG00000167693
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NXNL2,ENSG00000130045
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NXNP1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NXPE2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NXPH1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NXT1-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NXT1P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NYAP1,ENSG00000166924
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NYAP2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,NYNRIN,ENSG00000205978
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OACYLP,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OAF,ENSG00000184232
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OARD1,ENSG00000124596
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OAS1,ENSG00000089127
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OAS3,ENSG00000111331
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OASL,ENSG00000135114
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OASL2P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OAT,ENSG00000065154
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OAZ2,ENSG00000180304
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OBI1-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OBP2B,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OBSCN,ENSG00000154358
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OBSL1,ENSG00000124006
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OCEL1,ENSG00000099330
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,ODAD2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,ODAD2P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,ODC1,ENSG00000115758
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,ODF2L,ENSG00000122417
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,ODF4,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OFCC1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OGDH,ENSG00000105953
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OGDHL,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OGFR,ENSG00000060491
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OLA1,ENSG00000138430
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OLA1P3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OLFM2,ENSG00000105088
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OLFM3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OLFM4,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OLFML1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OLFML2A,ENSG00000185585
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OLFML2B,ENSG00000162745
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OLIG3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OMA1,ENSG00000162600
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OMD,ENSG00000127083
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,ONECUT1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OOSP2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OOSP4B,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OPCML,ENSG00000183715
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OPN4,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OPN5,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OPRD1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OPRK1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OPRM1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OPTC,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OPTN,ENSG00000123240
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR10A5,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR10AD1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR10C1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR10D4P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR10D5P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR10H4,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR10J6P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR10Q2P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR11A1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR11M1P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR12D1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR14J1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR1F1,ENSG00000168124
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR1X5P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2AD1P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2AH1P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2AM1P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2AT4,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2B2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2C1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2E1P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2H1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2H2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2I1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2J3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2K2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2N1P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2S1P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2W1-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2W6P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR2Z1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A12P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A13P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A15,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A16,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A17P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A18P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A2P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A41P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A42P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A44P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A49P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A5,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A6P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A7P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4A8,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4B1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4B2P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4C11,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4C16,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4C2P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4C3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4C4P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4C5,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4C50P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4C9P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4D1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4D7P,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,OR4F7P,
