ensembl,dWT_n,dWT_med,dWT_v,dWT_vz,dWT_kons,iv_n,iv_med,iv_v,iv_vz,iv_kons,basis_med,pool_anteil,symbol,im_modul,ri
ENSG00000157077,16,0.36667257490612104,9,1,0.125,16,0.10427768435047226,9,1,0.125,-0.609523227098445,0.5,ZFYVE9,False,
ENSG00000157106,16,0.11012198762006051,8,1,0.0,16,-0.12647288609566665,9,-1,-0.125,-0.05992871011962551,0.4375,SMG1,False,
ENSG00000157107,16,1.1947936829737396,12,1,0.5,16,-0.4147449054598135,11,-1,-0.375,-0.8703345705224235,0.6875,FCHO2,False,
ENSG00000157110,16,-0.458512604646547,11,-1,-0.375,16,0.1349194976809735,8,1,0.0,0.277141603546948,0.125,RBPMS,False,
ENSG00000157111,16,0.850633532299506,11,1,0.375,16,-0.32457764889715346,10,-1,-0.25,-0.3334467058293265,0.625,TMEM171,False,
ENSG00000157150,17,0.910069884608163,12,1,0.41176470588235303,17,0.289848016598007,11,1,0.2941176470588236,-0.704847991964779,0.5882352941176471,TIMP4,False,
ENSG00000157168,16,-0.64846995322814,9,-1,-0.125,16,-0.3717098974618075,10,-1,-0.25,0.5561545918086265,0.25,NRG1,False,
ENSG00000157184,18,-0.2146200869219044,11,-1,-0.22222222222222232,18,-0.45580341520636247,11,-1,-0.22222222222222232,-0.101884603034505,0.3888888888888889,CPT2,False,
ENSG00000157191,16,-0.207820186065054,9,-1,-0.125,16,-0.10749376894674251,9,-1,-0.125,0.1185804999285365,0.375,NECAP2,False,
ENSG00000157193,16,-1.20542760917839,13,-1,-0.625,16,0.05355611461281805,9,1,0.125,0.7380799341985835,0.0,LRP8,False,
ENSG00000157212,16,-0.9707498820031475,12,-1,-0.5,16,0.07216141984461336,8,1,0.0,0.26603530999196806,0.125,PAXIP1,False,
ENSG00000157214,16,-0.236904838542803,8,-1,-0.0,16,-0.08307818207869705,11,-1,-0.375,-0.0874340376209139,0.25,STEAP2,False,
ENSG00000157216,16,0.463650389128501,11,1,0.375,16,-0.17532895988873998,10,-1,-0.25,-0.390008863362272,0.5,SSBP3,False,
ENSG00000157224,16,-0.04008896217898421,8,1,0.0,16,-0.2096137397324403,11,-1,-0.375,-0.155617045396232,0.375,CLDN12,False,
ENSG00000157227,16,-0.2586690130674595,10,-1,-0.25,16,0.4460343107213385,9,1,0.125,0.18907991532642449,0.25,MMP14,False,
ENSG00000157240,18,0.506749289941909,11,1,0.22222222222222232,18,0.5678606940186915,12,1,0.33333333333333326,-0.6920944443985855,0.5,FZD1,False,
ENSG00000157259,18,0.5768585958796555,12,1,0.33333333333333326,18,-0.212528666732354,14,-1,-0.5555555555555556,-0.5422018057426745,0.5,GATAD1,False,
ENSG00000157315,15,-0.0786779000171403,10,-1,-0.33333333333333326,15,0.0535210998432524,8,1,0.06666666666666665,-0.0774402847513669,0.3333333333333333,TMED6,False,
ENSG00000157326,18,0.200158506532651,10,1,0.11111111111111116,18,-0.12015159366272944,9,1,0.0,-0.0574250755119452,0.16666666666666666,DHRS4,False,
ENSG00000157343,16,1.240208712846435,14,1,0.75,16,0.03505421908454265,10,1,0.25,-0.7107105697765446,0.875,ARMC12,False,
ENSG00000157349,15,-0.092468222186933,8,-1,-0.06666666666666665,15,0.206725766802181,9,1,0.19999999999999996,0.238189222153662,0.2,DDX19B,False,
ENSG00000157350,16,-0.410167184380904,10,-1,-0.25,16,0.16508701351064475,9,1,0.125,0.3240857543612245,0.1875,ST3GAL2,False,
ENSG00000157379,18,-0.3008658670404995,11,-1,-0.22222222222222232,18,0.04953991357514895,10,1,0.11111111111111116,0.4239651635009175,0.1111111111111111,DHRS1,False,
ENSG00000157426,16,-0.2749221897925215,9,-1,-0.125,16,0.19488962536621496,9,1,0.125,-0.255789225008489,0.375,AASDH,False,
ENSG00000157429,16,-0.244097082842545,10,-1,-0.25,16,0.4200173344572985,11,1,0.375,-0.122582762184934,0.3125,ZNF19,False,
ENSG00000157450,16,0.07849196151229601,8,1,0.0,16,-0.478258557195526,10,-1,-0.25,-0.02361152408684405,0.375,RNF111,False,
ENSG00000157456,18,-1.0393729181484201,11,-1,-0.22222222222222232,18,0.041413767985503294,10,1,0.11111111111111116,0.7176778398941945,0.2777777777777778,CCNB2,False,
ENSG00000157470,15,-0.585326639251793,11,-1,-0.46666666666666656,15,0.148580617093789,10,1,0.33333333333333326,0.42705702740036,0.2,FAM81A,False,
ENSG00000157483,18,0.2267658716673955,10,1,0.11111111111111116,18,-0.1393087374120932,10,-1,-0.11111111111111116,-0.1969221492150535,0.3888888888888889,MYO1E,False,
ENSG00000157500,16,-0.324012634987281,9,-1,-0.125,16,0.16130071697265952,9,1,0.125,0.117276621978056,0.25,APPL1,False,
ENSG00000157510,16,1.0949576617196901,12,1,0.5,16,-0.192228558092369,10,-1,-0.25,-0.43583118852642244,0.6875,AFAP1L1,False,
ENSG00000157514,16,1.77497517194045,15,1,0.875,16,0.344645774351445,12,1,0.5,-1.0209492070198651,0.875,TSC22D3,True,1.0
ENSG00000157540,16,0.6209679581108555,9,1,0.125,16,-0.2737345422987575,11,-1,-0.375,-0.5566809066158496,0.5625,DYRK1A,False,
ENSG00000157542,15,0.55579317446602,11,1,0.46666666666666656,15,-0.0919786642029894,9,-1,-0.19999999999999996,-0.460510353434957,0.5333333333333333,KCNJ6,False,
ENSG00000157551,16,0.514649202369856,11,1,0.375,16,0.05735378021300355,9,1,0.125,-0.42036033373376347,0.5,KCNJ15,False,
ENSG00000157557,16,0.8280019903477815,12,1,0.5,16,-0.26960368412101854,10,-1,-0.25,-0.8046162624705966,0.625,ETS2,False,
ENSG00000157570,15,0.290252279181738,10,1,0.33333333333333326,15,0.131103881464105,8,1,0.06666666666666665,0.0555333927975242,0.4666666666666667,TSPAN18,False,
ENSG00000157578,16,-0.09570554518775361,9,-1,-0.125,16,0.292032016932937,11,1,0.375,-0.228570667729117,0.375,LCA5L,False,
ENSG00000157593,16,0.4012404115287235,11,1,0.375,16,0.11567362188045505,9,1,0.125,-0.2336988490308186,0.375,SLC35B2,False,
ENSG00000157600,16,0.5067733557795036,9,1,0.125,16,-0.20882844863007222,9,-1,-0.125,-0.25611578217263753,0.5,TMEM164,False,
ENSG00000157601,16,0.7437322155914099,11,1,0.375,16,-0.328453159981079,11,-1,-0.375,-0.1870080882885165,0.625,MX1,False,
ENSG00000157613,16,0.10569186408096701,8,1,0.0,16,-0.401594555934103,9,-1,-0.125,0.3183361780329055,0.4375,CREB3L1,False,
ENSG00000157617,16,0.2065770723543052,9,1,0.125,16,-0.12268203380167625,9,-1,-0.125,-0.2308313771464665,0.4375,C2CD2,False,
ENSG00000157625,16,-0.08511298528419849,8,1,0.0,16,-0.315970474556409,9,-1,-0.125,-0.0180658176183949,0.375,TAB3,False,
ENSG00000157637,16,-0.46002747076955597,11,-1,-0.375,16,0.7334640942917385,10,1,0.25,0.028278757529564304,0.3125,SLC38A10,False,
ENSG00000157657,16,0.1592089241272398,8,1,0.0,16,-0.2144817277324529,8,1,0.0,0.0626822873909362,0.4375,ZNF618,False,
ENSG00000157680,16,0.8516668152255185,11,1,0.375,16,-0.637518965967196,11,-1,-0.375,-0.435380473684726,0.5625,DGKI,False,
ENSG00000157734,16,-0.443896101272452,12,-1,-0.5,16,0.177739394564294,10,1,0.25,0.585927719562286,0.1875,SNX22,False,
ENSG00000157741,16,0.825620352318573,11,1,0.375,16,-0.01331378258793025,8,1,0.0,-0.4912597564847345,0.5625,UBN2,False,
ENSG00000157764,16,0.8328594066560691,12,1,0.5,16,0.0124946688924162,9,1,0.125,-0.457515084157655,0.5625,BRAF,False,
ENSG00000157778,18,-0.12979411398944699,12,-1,-0.33333333333333326,18,-0.0927166348337298,10,-1,-0.11111111111111116,-0.08773376562197625,0.2222222222222222,PSMG3,False,
ENSG00000157796,16,0.4774104247062595,9,1,0.125,16,0.209272865741422,11,1,0.375,-0.7368100824496,0.4375,WDR19,False,
ENSG00000157800,16,0.4025190704697765,9,1,0.125,16,0.2584866437282915,10,1,0.25,-0.5018751936199976,0.375,SLC37A3,False,
ENSG00000157823,16,0.432009077653494,10,1,0.25,16,0.1527690357516615,8,1,0.0,-0.213918954475873,0.5,AP3S2,False,
ENSG00000157827,16,0.21502873742691442,9,1,0.125,16,-0.41039520843177,12,-1,-0.5,-0.250420000122948,0.4375,FMNL2,False,
ENSG00000157837,16,0.14188020976322469,8,1,0.0,16,0.301453252916821,10,1,0.25,-0.1171955171265745,0.3125,SPPL3,False,
ENSG00000157869,16,0.6183722551398195,10,1,0.25,16,-0.13567701151767,9,-1,-0.125,-0.47612603408265997,0.5625,RAB28,False,
ENSG00000157873,16,-0.06169404880697705,10,-1,-0.25,16,-0.00012780245926479958,8,1,0.0,0.06085403949957205,0.25,TNFRSF14,False,
ENSG00000157881,16,-0.0994605943634693,10,-1,-0.25,16,-0.345146683373013,9,-1,-0.125,0.242215339556356,0.1875,PANK4,False,
ENSG00000157895,16,-0.05129376329317051,11,-1,-0.375,16,0.08713404804895075,10,1,0.25,0.27094847062369753,0.0625,C12orf43,False,
ENSG00000157911,16,-0.798222762936819,10,-1,-0.25,16,0.160569706148168,10,1,0.25,0.5661662645797185,0.0625,PEX10,False,
ENSG00000157916,16,-0.4237230383940725,10,-1,-0.25,16,0.3880616759734695,10,1,0.25,0.279913807169009,0.1875,RER1,False,
ENSG00000157933,16,0.5757420391355805,11,1,0.375,16,0.1668246346364045,9,1,0.125,-0.3996243507223905,0.5,SKI,False,
ENSG00000157954,16,0.03662522201259135,8,1,0.0,16,0.368389307793991,11,1,0.375,0.10912894143791224,0.3125,WIPI2,False,
ENSG00000157978,16,-0.567113228742712,11,-1,-0.375,16,0.5358566528881875,11,1,0.375,0.1751700501252535,0.1875,LDLRAP1,False,
ENSG00000157985,16,-0.04577204770502775,8,1,0.0,16,0.11963218057587639,10,1,0.25,0.11724234885175235,0.4375,AGAP1,False,
ENSG00000157992,15,0.29248387107282,8,1,0.06666666666666665,15,-0.257336997716964,9,-1,-0.19999999999999996,-0.0869688361606013,0.4,KRTCAP3,False,
ENSG00000158006,16,0.5915355809195866,11,1,0.375,16,-0.2869191137230785,9,-1,-0.125,-0.250274289331119,0.625,PAFAH2,False,
ENSG00000158008,15,-0.254858251304638,10,-1,-0.33333333333333326,15,0.360112618885306,9,1,0.19999999999999996,0.402152445290402,0.26666666666666666,EXTL1,False,
ENSG00000158022,15,0.928253358663824,13,1,0.7333333333333334,15,-0.128013577741639,9,-1,-0.19999999999999996,-0.578727778177302,0.6666666666666666,TRIM63,False,
ENSG00000158042,18,-0.6540776858256735,12,-1,-0.33333333333333326,18,0.16307094352818363,10,1,0.11111111111111116,0.37593184810972946,0.1111111111111111,MRPL17,False,
ENSG00000158050,15,-0.0135408483347167,8,-1,-0.06666666666666665,15,-0.0919835856839613,10,-1,-0.33333333333333326,-0.0760194883019002,0.4,DUSP2,False,
ENSG00000158055,15,0.533023391513585,8,1,0.06666666666666665,15,-0.103695392252627,8,-1,-0.06666666666666665,-0.243068342881385,0.5333333333333333,GRHL3,False,
ENSG00000158062,16,-0.33793823607463647,11,-1,-0.375,16,-0.1075535359938044,9,-1,-0.125,0.3750224786731585,0.0,UBXN11,False,
ENSG00000158079,16,1.81831793695746,14,1,0.75,16,-0.194037154337586,11,-1,-0.375,-1.244184526423485,0.8125,PTPDC1,False,
ENSG00000158092,18,1.114931916044155,14,1,0.5555555555555556,18,-0.08534373892453201,10,-1,-0.11111111111111116,-0.6144739843188195,0.6666666666666666,NCK1,False,
ENSG00000158106,15,-0.27969549488416,9,-1,-0.19999999999999996,15,0.310675552285229,11,1,0.46666666666666656,0.0682811605952485,0.3333333333333333,RHPN1,False,
ENSG00000158109,16,0.6025661474656915,10,1,0.25,16,0.052294587355891306,8,1,0.0,-0.4270364325708535,0.5625,TPRG1L,False,
ENSG00000158125,16,-0.40030487833754,10,-1,-0.25,16,0.07939306720182765,10,1,0.25,0.407817552556675,0.3125,XDH,False,
ENSG00000158156,18,-0.7328330057086305,12,-1,-0.33333333333333326,18,0.058029804798451254,10,1,0.11111111111111116,0.47611662172692,0.2222222222222222,XKR8,False,
ENSG00000158158,16,-0.4691123105033645,11,-1,-0.375,16,-0.5397895743684631,11,-1,-0.375,0.3091355787366425,0.125,CNNM4,False,
ENSG00000158161,16,-0.1193468040431955,9,-1,-0.125,16,-0.06701891103474085,10,-1,-0.25,0.08084144083920304,0.3125,EYA3,False,
ENSG00000158163,16,0.12535876999107104,9,1,0.125,16,0.1608540418300305,9,1,0.125,-0.14688879702931068,0.4375,DZIP1L,False,
ENSG00000158164,17,-0.558191430747769,15,-1,-0.7647058823529411,17,0.059302326032603,10,1,0.17647058823529416,0.649353339730857,0.0,TMSB15A,True,-1.0
ENSG00000158169,16,-0.29922993598068004,9,-1,-0.125,16,-0.3767949141057755,11,-1,-0.375,0.16821240181533026,0.375,FANCC,False,
ENSG00000158186,16,0.2855578102560635,11,1,0.375,16,-0.03221329465184075,8,1,0.0,-0.05627230974497765,0.4375,MRAS,False,
ENSG00000158195,16,0.2511623506120365,9,1,0.125,16,-0.362510547643418,11,-1,-0.375,-0.2865579306482333,0.4375,WASF2,False,
ENSG00000158201,16,0.340786943355356,11,1,0.375,16,-0.498421701749192,10,-1,-0.25,-0.6364293920000235,0.4375,ABHD3,False,
ENSG00000158234,16,1.5239874899741,16,1,1.0,16,-0.40910524662861747,10,-1,-0.25,-0.9748203107092895,0.9375,FAIM,True,1.0
ENSG00000158258,15,0.280950173948457,10,1,0.33333333333333326,15,0.548371057293164,10,1,0.33333333333333326,-0.235004235420427,0.4,CLSTN2,False,
ENSG00000158270,16,-1.302267585395275,14,-1,-0.75,16,0.0439280594890069,8,1,0.0,0.645484310452069,0.125,COLEC12,False,
ENSG00000158286,15,1.17409669657153,10,1,0.33333333333333326,15,-0.769834194888812,10,-1,-0.33333333333333326,-0.567689920433098,0.6,RNF207,False,
ENSG00000158290,16,0.48700624145575655,9,1,0.125,16,0.025247812315645497,8,1,0.0,-0.0783958081425164,0.5,CUL4B,False,
ENSG00000158292,17,0.0681093866860176,11,1,0.2941176470588236,17,0.427823734097867,12,1,0.41176470588235303,-0.666559362975178,0.35294117647058826,GPR153,False,
ENSG00000158296,15,0.124801462871951,8,1,0.06666666666666665,15,-0.0496804986825083,8,-1,-0.06666666666666665,-0.257804550932002,0.3333333333333333,SLC13A3,False,
ENSG00000158315,15,-0.0669365373656066,8,-1,-0.06666666666666665,15,0.121384850660531,8,1,0.06666666666666665,0.0231240961370458,0.26666666666666666,RHBDL2,False,
ENSG00000158321,16,0.19372454549441448,10,1,0.25,16,-0.278958894291713,10,-1,-0.25,-0.2122509138481485,0.4375,AUTS2,False,
ENSG00000158352,16,0.3349250058636245,11,1,0.375,16,0.27248165082661246,9,1,0.125,-0.2673518591052575,0.4375,SHROOM4,False,
ENSG00000158402,16,-0.635446722994401,9,-1,-0.125,16,-0.195719249226477,10,-1,-0.25,0.46443761663530847,0.25,CDC25C,False,
ENSG00000158411,16,0.719262689880839,11,1,0.375,16,-0.1399065319137281,8,1,0.0,-0.2640389056918215,0.625,MITD1,False,
ENSG00000158417,16,0.06530535941025854,9,1,0.125,16,-0.14964678979929003,10,-1,-0.25,0.26992282089513253,0.3125,EIF5B,False,
ENSG00000158423,15,-0.561906411641618,11,-1,-0.46666666666666656,15,0.42385890373798,9,1,0.19999999999999996,0.200541169491952,0.2,RIBC1,False,
ENSG00000158435,18,-0.28699055148424146,11,-1,-0.22222222222222232,18,0.2695744104091615,11,1,0.22222222222222232,0.04977566523865235,0.16666666666666666,CNOT11,False,
ENSG00000158457,15,0.0930855098213744,8,1,0.06666666666666665,15,-0.15533522324346,9,-1,-0.19999999999999996,0.133929786366131,0.4,TSPAN33,False,
ENSG00000158458,15,-0.358315690268138,9,-1,-0.19999999999999996,15,0.230063689305351,10,1,0.33333333333333326,0.530634858350376,0.13333333333333333,NRG2,False,
ENSG00000158467,16,0.6914008462575345,12,1,0.5,16,-0.09061297262453445,8,1,0.0,-0.15470467207104094,0.625,AHCYL2,False,
ENSG00000158470,18,-0.271182106658155,10,-1,-0.11111111111111116,18,0.0421435973694299,9,1,0.0,-0.1378058995441275,0.4444444444444444,B4GALT5,False,
ENSG00000158480,16,0.0513561335392378,8,1,0.0,16,-0.02340763965752725,8,1,0.0,0.3068550368421155,0.3125,SPATA2,False,
ENSG00000158526,18,-0.3469958729355545,10,-1,-0.11111111111111116,18,-0.11688336751685564,10,-1,-0.11111111111111116,0.03646417505555985,0.2777777777777778,TSR2,False,
ENSG00000158545,16,-0.6967554413124755,12,-1,-0.5,16,0.06381473027233475,8,1,0.0,0.7102161043808335,0.0625,ZC3H18,False,
ENSG00000158552,16,-0.02902353738503645,9,-1,-0.125,16,-0.06474480842595445,9,-1,-0.125,0.1094203856180827,0.375,ZFAND2B,False,
ENSG00000158555,15,0.0730833444744099,9,1,0.19999999999999996,15,-0.715364254553734,10,-1,-0.33333333333333326,0.469713504220005,0.2,GDPD5,False,
ENSG00000158604,16,-0.26467995551178247,11,-1,-0.375,16,0.318733861465919,9,1,0.125,0.004500548725499799,0.3125,TMED4,False,
ENSG00000158615,16,-0.134836960075497,8,1,0.0,16,-1.052283176195465,12,-1,-0.5,0.04197197701113374,0.3125,PPP1R15B,False,
ENSG00000158623,16,-0.9354946634059035,13,-1,-0.625,16,0.41769599792414547,11,1,0.375,0.557184072946853,0.0625,COPG2,False,
ENSG00000158691,16,0.4132207268836495,10,1,0.25,16,-0.3154873586015525,12,-1,-0.5,-0.391446757383787,0.375,ZSCAN12,False,
ENSG00000158710,16,-0.010812701607793901,8,1,0.0,16,-0.275023209449321,9,-1,-0.125,0.247805609174983,0.375,TAGLN2,False,
ENSG00000158711,16,-0.05616589699796651,8,1,0.0,16,-0.35259415266224503,9,-1,-0.125,0.022005652486659505,0.4375,ELK4,False,
ENSG00000158715,17,-0.708206612235731,12,-1,-0.41176470588235303,17,-0.235867622942149,11,-1,-0.2941176470588236,0.487005193959693,0.29411764705882354,SLC45A3,False,
ENSG00000158716,18,1.2459654667408602,14,1,0.5555555555555556,18,0.0294928243031723,9,1,0.0,-0.670860329986121,0.7222222222222222,DUSP23,False,
ENSG00000158717,16,-0.42189449338488905,11,-1,-0.375,16,0.278727386478542,9,1,0.125,0.258684465652816,0.25,RNF166,False,
ENSG00000158747,15,0.924000523148606,11,1,0.46666666666666656,15,0.520444484714825,9,1,0.19999999999999996,-0.665665125575957,0.6,NBL1,False,
ENSG00000158769,15,-0.797038544128513,11,-1,-0.46666666666666656,15,-0.0807144318041053,8,-1,-0.06666666666666665,0.284090979332842,0.2,F11R,False,
ENSG00000158773,16,-0.139996816045676,11,-1,-0.375,16,-0.3702483164257951,8,1,0.0,0.0656391393334898,0.3125,USF1,False,
ENSG00000158792,16,-0.31574720135635903,10,-1,-0.25,16,-0.5001517515672235,10,-1,-0.25,0.3335247167623465,0.25,SPATA2L,False,
ENSG00000158793,16,-0.218103517202664,10,-1,-0.25,16,0.6440913987996639,11,1,0.375,-0.0527297209405746,0.3125,NIT1,False,
ENSG00000158796,16,0.09378021477589055,8,1,0.0,16,0.06988781443905745,9,1,0.125,-0.0187301323335515,0.375,DEDD,False,
ENSG00000158805,16,0.10491386418492449,8,1,0.0,16,-0.712304861187665,10,-1,-0.25,-0.288455905655705,0.3125,ZNF276,False,
ENSG00000158825,16,0.12379555965129801,9,1,0.125,16,-0.6565312791748725,12,-1,-0.5,0.632693675143947,0.3125,CDA,False,
ENSG00000158828,18,0.472294861209426,11,1,0.22222222222222232,18,0.019655666740619,9,1,0.0,-0.2397556723443525,0.4444444444444444,PINK1,False,
ENSG00000158850,16,0.029258434307369005,8,1,0.0,16,0.4762694582834375,9,1,0.125,0.5144158994548005,0.1875,B4GALT3,False,
ENSG00000158856,15,-0.212111276632617,8,-1,-0.06666666666666665,15,-0.108302303423078,8,-1,-0.06666666666666665,0.154886829064502,0.26666666666666666,DMTN,False,
ENSG00000158864,16,-0.4704106089425625,9,-1,-0.125,16,0.290081008879399,10,1,0.25,0.5011035923989335,0.3125,NDUFS2,False,
ENSG00000158869,15,0.288938771304522,12,1,0.6000000000000001,15,-0.7516539208264,8,-1,-0.06666666666666665,-0.29339718680178,0.4,FCER1G,False,
ENSG00000158882,16,-0.47920256964552455,10,-1,-0.25,16,0.03854319627976745,8,1,0.0,0.397071738491941,0.3125,TOMM40L,False,
ENSG00000158887,15,-0.195750901898755,8,-1,-0.06666666666666665,15,0.341570590568752,9,1,0.19999999999999996,-0.180551104664436,0.13333333333333333,MPZ,False,
ENSG00000158941,16,-0.13083340905669466,9,-1,-0.125,16,-0.37082311584453753,10,-1,-0.25,0.02524855290807865,0.3125,CCAR2,False,
ENSG00000158966,16,0.20408403250656448,11,1,0.375,16,-0.0857463509424775,8,1,0.0,-0.375784029257371,0.375,CACHD1,False,
ENSG00000158985,16,0.7437671630372845,13,1,0.625,16,-0.2359787174757145,10,-1,-0.25,-0.32168262533321446,0.5625,CDC42SE2,False,
ENSG00000158987,16,-0.3871064424193965,10,-1,-0.25,16,-0.228494827790921,11,-1,-0.375,0.127336299952664,0.25,RAPGEF6,False,
ENSG00000159023,16,-1.0553455944863401,11,-1,-0.375,16,0.3749391868870845,12,1,0.5,0.3678790285270849,0.3125,EPB41,False,
ENSG00000159055,18,-0.535329876915642,11,-1,-0.22222222222222232,18,-0.438226266110475,12,-1,-0.33333333333333326,0.465934791111566,0.16666666666666666,MIS18A,False,
ENSG00000159063,16,-0.35117811080784345,13,-1,-0.625,16,-0.10000780447716201,9,-1,-0.125,0.4003588702223665,0.125,ALG8,False,
ENSG00000159069,16,-0.02042725969825165,8,1,0.0,16,-0.046858967224841654,8,1,0.0,-0.0450187631403942,0.3125,FBXW5,False,
ENSG00000159082,16,0.37858411926924995,9,1,0.125,16,-0.0709966359571349,9,-1,-0.125,-0.400176766962828,0.4375,SYNJ1,False,
ENSG00000159086,16,-0.407905413552611,12,-1,-0.5,16,0.12587395689977282,10,1,0.25,-0.13775438472407675,0.25,PAXBP1,False,
ENSG00000159110,15,0.749699489778124,10,1,0.33333333333333326,15,-0.186921700348983,8,-1,-0.06666666666666665,-0.221503277447965,0.5333333333333333,IFNAR2,False,
ENSG00000159111,16,-0.4583149968485935,9,-1,-0.125,16,0.413448269958706,11,1,0.375,0.2331511241855455,0.25,MRPL10,False,
ENSG00000159128,16,1.18167101518175,12,1,0.5,16,0.1447078222700741,9,1,0.125,-0.580493501409473,0.6875,IFNGR2,False,
ENSG00000159131,16,-0.3150719036549185,10,-1,-0.25,16,-0.7487334744554914,14,-1,-0.75,0.1695136031629045,0.25,GART,False,
ENSG00000159140,16,0.30701774937781623,9,1,0.125,16,-0.1210919033870187,9,-1,-0.125,-0.1098030653912813,0.5,SON,False,
ENSG00000159147,16,-1.146759204473895,13,-1,-0.625,16,0.104379770915109,9,1,0.125,0.6801045947747859,0.0625,DONSON,False,
ENSG00000159164,16,-1.169944923923595,14,-1,-0.75,16,0.4287210221163855,10,1,0.25,0.633026152420251,0.0,SV2A,False,
ENSG00000159167,16,-0.202045965185691,9,-1,-0.125,16,0.118128278809105,10,1,0.25,0.00699882810508555,0.3125,STC1,False,
ENSG00000159176,16,-0.20157906811708798,10,-1,-0.25,16,0.0198087944323052,9,1,0.125,0.5076203637870945,0.125,CSRP1,False,
ENSG00000159200,16,-0.4108861709506345,9,-1,-0.125,16,-0.11976069830924385,9,-1,-0.125,0.375593391796553,0.25,RCAN1,False,
ENSG00000159202,16,0.5557564815702241,10,1,0.25,16,-0.6480868460585876,10,-1,-0.25,-0.153868676035838,0.5625,UBE2Z,False,
ENSG00000159210,16,-0.8349874304218654,10,-1,-0.25,16,0.329356410323436,11,1,0.375,0.32393224943147797,0.1875,SNF8,False,
